Dataset,Drift Speed,Labeling Strategy,Imbalance,Label,Accuracy,Precision,Recall,F1,Specificity,GMean,H,N,lam,alpha,beta,gamma
AGRAWAL4,gradual,uniform,30,20,0.7991899594979749,0.7520444349078684,0.49533333333333324,0.5974360927597119,0.9314236731195084,0.6789799685991467,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL4,gradual,uniform,30,50,0.8343917195859794,0.7700489964426809,0.6432499999999999,0.6987251076140901,0.916815486820487,0.7679636929400767,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
AGRAWAL4,gradual,uniform,30,100,0.8925446272313615,0.8588889204389962,0.7664999999999998,0.8110609119735465,0.9458532752339452,0.8522680400943787,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL4,gradual,uniform,50,5,0.6045302265113256,0.60977218094505,0.57952899789979,0.5929624839363672,0.6277499999999999,0.6039205520111768,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
AGRAWAL4,gradual,uniform,50,10,0.6612830641532077,0.6740359809867686,0.6318131813181317,0.6509730678600247,0.6912499999999999,0.6607721151998639,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL4,gradual,uniform,50,20,0.7710635531776588,0.7749383377183949,0.7645764576457644,0.769442868609836,0.7780888988898889,0.770983950636733,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL4,gradual,uniform,50,50,0.8248912445622281,0.8269625729811456,0.8226499999999999,0.8242060333968997,0.8279327932793278,0.8248810048020945,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL4,gradual,uniform,50,100,0.8761938096904844,0.8764596150716459,0.875137513751375,0.8762372762127659,0.8767499999999998,0.8761867301458997,62.0,46.0,0.5553251543709784,0.0036500507383688,0.5070599933113854,1.2984107099336182
SEA1,abrupt,nonuniform,1,5,0.978773938696935,0.0951900176038103,0.1149999999999994,0.10598285645950276,0.9873478458508006,0.33698590347977686,92.0,8.0,0.3355125667385895,0.0038791551563567,0.9521921760997948,1.829188539910996
SEA1,abrupt,nonuniform,1,10,0.9863243162158108,0.2317176317501607,0.16249999999999915,0.1808371484626343,0.994696701853629,0.402112088813702,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,nonuniform,1,20,0.9905995299764988,0.5698259187620833,0.2324999999999988,0.3339818417635757,0.9981312187484216,0.4815913070320371,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,nonuniform,1,50,0.9942997149857492,0.9278043593832972,0.4699999999999976,0.6211140583549828,0.999646446790242,0.685496203789322,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,abrupt,nonuniform,1,100,0.9956997849892496,0.9663841807909523,0.597499999999997,0.7325974770637437,0.999797969594424,0.7728234095840192,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,abrupt,nonuniform,10,5,0.9507975398769939,0.8668171028968381,0.6007499999999997,0.7060531963075294,0.9899161064503583,0.7713132530599627,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,abrupt,nonuniform,10,10,0.963223161158058,0.9025345733349279,0.6969999999999996,0.793396667096383,0.9916384243569086,0.8331696941049505,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,abrupt,nonuniform,10,20,0.9734986749337466,0.9493022002735918,0.7799999999999997,0.8549899845258424,0.9954441913439636,0.8812725986907048,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,nonuniform,10,50,0.982749137456873,0.977312300525069,0.8464999999999996,0.9077293276103746,0.997805433635202,0.9190698070114276,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,nonuniform,10,100,0.9865493274663734,0.9879699989822196,0.8769999999999996,0.9287230421502428,0.9988054891938443,0.9358321782924043,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,nonuniform,30,5,0.9271213560678035,0.9247091412283825,0.825,0.8720771197628607,0.9708907779127078,0.8948360986415511,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,abrupt,nonuniform,30,10,0.9448222411120556,0.9522371371320653,0.8624166666666665,0.9036982697458316,0.9813558111293663,0.9192703940473258,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,nonuniform,30,20,0.9596729836491824,0.9658604999419194,0.8970833333333332,0.9304816223740187,0.9864276019715692,0.9401497302785453,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,nonuniform,30,50,0.9727986399319966,0.9852183390552497,0.9229999999999998,0.953171868018093,0.9940710050717907,0.9577044539053854,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA1,abrupt,nonuniform,30,100,0.979673983699185,0.9938249792817128,0.9378333333333332,0.9651476810402317,0.9974998214158152,0.9672071935321009,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA1,abrupt,nonuniform,50,5,0.9257462873143657,0.9424547109006871,0.9062499999999999,0.9246104188581921,0.945094509450945,0.9256542227117968,99.0,19.0,0.4758205404119808,0.0032606057694905,0.7265696629552281,1.9230823238536416
SEA1,abrupt,nonuniform,50,10,0.9402470123506176,0.9560971964695174,0.9241499999999998,0.9391703978176358,0.9574957495749572,0.9400800449080707,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,nonuniform,50,20,0.952747637381869,0.9658282431141045,0.9386938693869384,0.9520620299558503,0.9668483448344833,0.952638699342928,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,nonuniform,50,50,0.9708735436771838,0.9891428811989558,0.9520952095209518,0.970299551886332,0.9895499999999998,0.9706811765417599,85.0,45.0,0.4951208066196363,0.0044010797932015,1.606007414066688,0.4146066868341137
SEA1,abrupt,nonuniform,50,100,0.9784489224461224,0.9918335676562662,0.9647499999999999,0.9781384732432229,0.992049204920492,0.9783458673003153,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA1,abrupt,uniform,1,5,0.9704735236761839,0.0416583416583415,0.0849999999999995,0.0540170940166603,0.979115106823577,0.2873164778618198,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SEA1,abrupt,uniform,1,10,0.9892494624731236,0.3947368421052583,0.1449999999999992,0.2087884494660037,0.9978029193393606,0.3803701025843318,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,1,20,0.9916495824791238,0.7350877192982359,0.2649999999999987,0.3772241992878432,0.9989898479721198,0.5144173729547391,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,1,50,0.9943997199859994,0.9465225348890314,0.46499999999999764,0.6216287165435284,0.99974746199303,0.6818389082455115,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,abrupt,uniform,1,100,0.995524776238812,0.9639639639639552,0.5774999999999971,0.7212797619042912,0.999797969594424,0.7597979932816645,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,10,5,0.9511975598779939,0.9623365014590857,0.5349999999999997,0.6860312753789357,0.9976109783876882,0.730297950200161,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,abrupt,uniform,10,10,0.9659982999149959,0.9630047520409402,0.6867499999999997,0.800882976236381,0.9970553919662204,0.8273777665250981,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,abrupt,uniform,10,20,0.9757237861893093,0.9641404259379895,0.7834999999999996,0.8664195437317852,0.9967498194344131,0.8838388348043574,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,10,50,0.9828741437071853,0.975960280364425,0.8472499999999996,0.9081431646834831,0.9976943163509084,0.9194895473624098,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,10,100,0.9866493324666235,0.987975826846651,0.8767499999999996,0.9291397657999686,0.9988054891938443,0.9357247809014038,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,30,5,0.9305465273263664,0.9519851532171342,0.8088333333333332,0.8746455797761077,0.9824630330737908,0.8913046274899914,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,30,10,0.9473973698684934,0.9621282842211341,0.8572499999999998,0.9077830229722461,0.9855703978855632,0.919762025563168,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,30,20,0.95964798239912,0.970679145164524,0.8928333333333331,0.9298596125590572,0.9884991785127507,0.940155934535402,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,30,50,0.9717485874293716,0.9796196667576755,0.9252499999999999,0.9516058068604353,0.9917851275091079,0.9579055770531613,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,30,100,0.9796489824491226,0.9939826429653968,0.9379999999999997,0.9651242850511765,0.997571255089649,0.96727584663416,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA1,abrupt,uniform,50,5,0.9181959097954898,0.9455110995914668,0.8854499999999998,0.9153734479124332,0.949194919491949,0.9175899808417411,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,50,10,0.9374218710935547,0.9575882435411377,0.9156499999999999,0.936047811693326,0.9594459445944593,0.9371642266164195,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,abrupt,uniform,50,20,0.9532976648832442,0.9755764057198162,0.9300499999999998,0.9522030045730948,0.9766488348834881,0.9530210332542581,85.0,45.0,0.4951208066196363,0.0044010797932015,1.606007414066688,0.4146066868341137
SEA1,abrupt,uniform,50,50,0.9707985399269964,0.9836023491022434,0.9578,0.9703703456584136,0.9840484048404838,0.9706905654418754,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA1,abrupt,uniform,50,100,0.9781489074453724,0.9915141243816536,0.9647499999999999,0.9778464964961261,0.9917495899589956,0.9780536405985131,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA1,gradual,nonuniform,1,5,0.9793489674483724,0.08496275605214115,0.1099999999999994,0.1007756202206421,0.9881054598717105,0.3294944472818253,92.0,8.0,0.3355125667385895,0.0038791551563567,0.9521921760997948,1.829188539910996
SEA1,gradual,nonuniform,1,10,0.9860493024651232,0.2349386724386708,0.1649999999999991,0.19341753704104375,0.9943936562452648,0.4053340817728422,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,nonuniform,1,20,0.9906245312265614,0.5652804642166289,0.2474999999999987,0.34165088314274933,0.9979544421435427,0.4970344967495252,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,nonuniform,1,50,0.9942747137356869,0.9261849261849171,0.4724999999999976,0.6151247401242953,0.999646446790242,0.6870454773115237,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,gradual,nonuniform,1,100,0.995774788739437,0.9612030075187896,0.5924999999999971,0.7370097018029932,0.99974746199303,0.7696218198707688,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,gradual,nonuniform,10,5,0.9513225661283065,0.8655699699687407,0.6004999999999998,0.7056139523484415,0.9896938718817712,0.7712596933974577,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,gradual,nonuniform,10,10,0.9622981149057452,0.9015147137069529,0.6994999999999997,0.7901191970559178,0.9913606311461747,0.8332335268065649,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,gradual,nonuniform,10,20,0.9738986949347467,0.9511317661433364,0.7834999999999996,0.8571449303826849,0.9955275293071838,0.8835589389949114,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,nonuniform,10,50,0.9825991299564978,0.9765090148062532,0.8464999999999996,0.9066767203107768,0.9977498749930551,0.9188956868378846,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,nonuniform,10,100,0.9866243312165608,0.9882021541010764,0.8769999999999996,0.9290353365092029,0.9988332685149176,0.9358321782924043,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,nonuniform,30,5,0.928096404820241,0.9254009156423667,0.8252499999999998,0.873631247392729,0.9713193799557109,0.894640740960003,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,gradual,nonuniform,30,10,0.9450972548627432,0.9508973221603211,0.8624166666666665,0.9046273103240692,0.9809272090863632,0.9193501807968162,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,nonuniform,30,20,0.9591229561478074,0.9655383352399549,0.8947499999999999,0.9295211732336417,0.9862847346239016,0.9398704924944796,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,nonuniform,30,50,0.9729236461823091,0.9859414687563035,0.9238333333333332,0.9533652570789769,0.9943567397671261,0.9581258410730598,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA1,gradual,nonuniform,30,100,0.9796239811990599,0.9938320345691156,0.9378333333333332,0.9650469711689205,0.9974998214158152,0.9670882140637005,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA1,gradual,nonuniform,50,5,0.9255712785639283,0.9422931885178959,0.9068499999999998,0.9241503134991054,0.9442444244424442,0.9254396997542348,99.0,19.0,0.4758205404119808,0.0032606057694905,0.7265696629552281,1.9230823238536416
SEA1,gradual,nonuniform,50,10,0.9395969798489926,0.9555436024881179,0.9234961696169616,0.9385092494905238,0.9570457045704568,0.9394620193992431,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,nonuniform,50,20,0.9521726086304314,0.9656845392250536,0.9383999999999998,0.951541400462641,0.9666499999999998,0.952083305699372,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,nonuniform,50,50,0.9710235511775588,0.9893686159370718,0.9524499999999998,0.9704434678010947,0.9897494849484947,0.9708246005483118,85.0,45.0,0.4951208066196363,0.0044010797932015,1.606007414066688,0.4146066868341137
SEA1,gradual,nonuniform,50,100,0.9782239111955597,0.9916533469190686,0.9646999999999998,0.9779186495408119,0.9918991899189916,0.9781261131921111,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
SEA1,gradual,uniform,1,5,0.9722736136806841,0.0431369640746283,0.08249999999999955,0.05605557233420555,0.9811101570786402,0.2845516489584334,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SEA1,gradual,uniform,1,10,0.9888994449722486,0.3760245901639287,0.1474999999999992,0.21031109072801918,0.9973988585282085,0.3834270027150849,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,uniform,1,20,0.991499574978749,0.7309330236159401,0.2699999999999986,0.381469242500859,0.9991161169756049,0.5193724143965297,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,uniform,1,50,0.9943747187359369,0.9552723638180802,0.4549999999999977,0.6176851025865283,0.999797969594424,0.674477254303079,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,gradual,uniform,1,100,0.9957247862393119,0.9678668215253503,0.587499999999997,0.7318611987377001,0.999797969594424,0.7664061947239518,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,uniform,10,5,0.951397569878494,0.9619708994708986,0.5357499999999997,0.6867196779889269,0.9975831990666149,0.7306877141326711,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,gradual,uniform,10,10,0.9659232961648083,0.963916132826781,0.6889999999999996,0.8016785128997019,0.9971109506083672,0.8286866269475612,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SEA1,gradual,uniform,10,20,0.9755237761888094,0.9623705846528618,0.7827499999999996,0.864719556536149,0.9965831435079726,0.8832366707455324,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,uniform,10,50,0.9828991449572478,0.9762254086227116,0.8464999999999996,0.908163159351572,0.9976943163509084,0.919184946605361,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,uniform,10,100,0.9866493324666232,0.9881690140845064,0.8769999999999996,0.9292715231783092,0.9988332685149176,0.9359363100593876,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,uniform,30,5,0.9302215110755538,0.951189304237651,0.8085833333333332,0.8739215644816538,0.9822487320522894,0.8908059981211602,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,uniform,30,10,0.9480974048702434,0.9616983394692513,0.8584166666666665,0.9083925931612782,0.9854275305378954,0.9205336297177994,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
SEA1,gradual,uniform,30,20,0.9595729786489324,0.9707727119481375,0.8924166666666665,0.929817719091773,0.9884991785127507,0.9396766031361572,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
